Accident ID,Date,Time,Latitude,Longitude,Location,Weather Condition,Road Condition,Vehicles Involved,Casualties,Turning Radii,Steep Slope Angles,Cause
d33e5d42,1/14/2023,6:49:00 AM,32.3643,77.2422,"Rohtang Pass, Himachal Pradesh",Hail,Under Construction,1,2,12,12,Mechanical Failure
56197796,1/14/2023,11:17:00 AM,34.2787,77.6046,"Khardung La Pass, Ladakh",Frost,Frosty,4,10,14,14,Weather Conditions
119c2f2c,1/14/2023,12:43:00 PM,27.3869,88.8309,"Nathula Pass Road, Sikkim",Rain,Icy,1,9,10,12,Mechanical Failure
5e639251,1/14/2023,1:27:00 PM,10.0889,77.0595,"Munnar Road, Kerala",Fog,Dry,5,5,8,8,Mechanical Failure
601848a3,1/14/2023,1:48:00 PM,31.5267,78.1523,"Kinnaur Road, Himachal Pradesh",Fog,Frosty,3,9,8,13,Mechanical Failure
7ca11a42,1/14/2023,4:38:00 PM,33.2068,78.2974,"Gata Loops, Himachal Pradesh",Hail,Wet,4,4,7,10,Speeding
6db2207c,1/14/2023,5:01:00 PM,34.2704,75.4657,"Zoji La Pass, Jammu & Kashmir",Storm,Wet,2,7,10,11,Weather Conditions
e4063d9b,1/14/2023,5:19:00 PM,34.2787,77.6046,"Khardung La Pass, Ladakh",Storm,Under Construction,4,3,14,14,Distracted Driving
fffbe5ff,1/14/2023,6:22:00 PM,34.2704,75.4657,"Zoji La Pass, Jammu & Kashmir",Hail,Frosty,1,7,10,11,Distracted Driving
6a7e8abb,1/14/2023,6:41:00 PM,27.3869,88.8309,"Nathula Pass Road, Sikkim",Frost,Icy,4,6,10,12,Reckless Driving
ebb8b353,1/14/2023,7:31:00 PM,11.4637,76.7028,"Kallati Ghat Road, Tamil Nadu",Fog,Icy,4,2,6,9,Mechanical Failure
94c2f93d,1/15/2023,6:03:00 AM,32.3643,77.2422,"Rohtang Pass, Himachal Pradesh",Fog,Wet,4,6,12,12,Mechanical Failure
a6c6dd8b,1/15/2023,6:36:00 AM,33.2068,78.2974,"Gata Loops, Himachal Pradesh",Hail,Dry,4,4,7,10,Reckless Driving
67d8df76,1/15/2023,8:58:00 AM,10.0889,77.0595,"Munnar Road, Kerala",Rain,Frosty,5,9,8,8,Distracted Driving
17c146d4,1/15/2023,9:57:00 AM,32.3643,77.2422,"Rohtang Pass, Himachal Pradesh",Hail,Under Construction,1,4,12,12,Drunk Driving
97d1dfc7,1/15/2023,10:11:00 AM,27.3869,88.8309,"Nathula Pass Road, Sikkim",Clear,Icy,2,8,10,12,Reckless Driving
e350422d,1/15/2023,11:28:00 AM,11.4637,76.7028,"Kallati Ghat Road, Tamil Nadu",Frost,Dry,2,2,6,9,Distracted Driving
0cda44bb,1/15/2023,11:52:00 AM,34.2704,75.4657,"Zoji La Pass, Jammu & Kashmir",Clear,Under Construction,1,0,10,11,Speeding
72071562,1/15/2023,12:43:00 PM,27.3869,88.8309,"Nathula Pass Road, Sikkim",Frost,Wet,3,9,10,12,Reckless Driving
b1561c20,1/15/2023,12:51:00 PM,31.5267,78.1523,"Kinnaur Road, Himachal Pradesh",Storm,Under Construction,1,0,8,13,Drunk Driving
d4c5548c,1/15/2023,1:24:00 PM,10.3269,76.9541,"Valparai Ghat Road, Tamil Nadu",Frost,Under Construction,2,5,7,7,Mechanical Failure
7591c58a,1/15/2023,3:31:00 PM,10.3269,76.9541,"Valparai Ghat Road, Tamil Nadu",Rain,Dry,4,8,7,7,Mechanical Failure
9debca1d,1/15/2023,4:22:00 PM,31.5267,78.1523,"Kinnaur Road, Himachal Pradesh",Frost,Wet,3,4,8,13,Speeding
93302efc,1/15/2023,4:38:00 PM,10.3269,76.9541,"Valparai Ghat Road, Tamil Nadu",Rain,Dry,3,8,7,7,Distracted Driving
0424fefb,1/15/2023,6:00:00 PM,32.3643,77.2422,"Rohtang Pass, Himachal Pradesh",Rain,Dry,5,4,12,12,Drunk Driving
58543359,1/15/2023,6:22:00 PM,31.5267,78.1523,"Kinnaur Road, Himachal Pradesh",Storm,Icy,2,3,8,13,Distracted Driving
70f082fc,1/15/2023,10:25:00 PM,34.2787,77.6046,"Khardung La Pass, Ladakh",Fog,Dry,2,10,14,14,Distracted Driving
2dd115ec,1/16/2023,5:28:00 AM,10.0889,77.0595,"Munnar Road, Kerala",Frost,Frosty,1,8,8,8,Drunk Driving
ff7ada7c,1/16/2023,6:37:00 AM,31.5267,78.1523,"Kinnaur Road, Himachal Pradesh",Frost,Frosty,3,3,8,13,Distracted Driving
8091da88,1/16/2023,6:51:00 AM,33.2068,78.2974,"Gata Loops, Himachal Pradesh",Fog,Under Construction,3,4,7,10,Mechanical Failure
e184dd62,1/16/2023,8:24:00 AM,34.2704,75.4657,"Zoji La Pass, Jammu & Kashmir",Fog,Gravel,3,8,10,11,Distracted Driving
8582e8f3,1/16/2023,11:23:00 AM,31.5267,78.1523,"Kinnaur Road, Himachal Pradesh",Frost,Icy,1,1,8,13,Mechanical Failure
2f6bf47b,1/16/2023,12:06:00 PM,11.4637,76.7028,"Kallati Ghat Road, Tamil Nadu",Rain,Frosty,4,1,6,9,Reckless Driving
8cb0380f,1/16/2023,12:28:00 PM,34.2787,77.6046,"Khardung La Pass, Ladakh",Storm,Dry,4,3,14,14,Speeding
d529d8aa,1/16/2023,1:54:00 PM,33.2068,78.2974,"Gata Loops, Himachal Pradesh",Hail,Under Construction,1,2,7,10,Reckless Driving
a790de1b,1/16/2023,2:40:00 PM,34.2704,75.4657,"Zoji La Pass, Jammu & Kashmir",Clear,Wet,5,3,10,11,Reckless Driving
aa81d0da,1/16/2023,3:12:00 PM,31.5267,78.1523,"Kinnaur Road, Himachal Pradesh",Fog,Gravel,4,9,8,13,Speeding
2cf7aab4,1/16/2023,3:23:00 PM,34.2787,77.6046,"Khardung La Pass, Ladakh",Fog,Gravel,3,0,14,14,Distracted Driving
ccb7a183,1/16/2023,3:27:00 PM,31.5267,78.1523,"Kinnaur Road, Himachal Pradesh",Clear,Dry,5,1,8,13,Distracted Driving
00332c5a,1/16/2023,6:15:00 PM,31.5267,78.1523,"Kinnaur Road, Himachal Pradesh",Hail,Icy,4,4,8,13,Distracted Driving
57765b55,1/16/2023,6:18:00 PM,27.3869,88.8309,"Nathula Pass Road, Sikkim",Clear,Frosty,2,9,10,12,Speeding
3864a61c,1/16/2023,7:46:00 PM,10.3269,76.9541,"Valparai Ghat Road, Tamil Nadu",Storm,Wet,5,9,7,7,Weather Conditions
b0b40332,1/16/2023,7:52:00 PM,11.4637,76.7028,"Kallati Ghat Road, Tamil Nadu",Fog,Frosty,2,0,6,9,Weather Conditions
341d9f4b,1/16/2023,10:21:00 PM,10.0889,77.0595,"Munnar Road, Kerala",Hail,Frosty,1,6,8,8,Weather Conditions
5093ad54,1/16/2023,11:21:00 PM,11.4637,76.7028,"Kallati Ghat Road, Tamil Nadu",Storm,Frosty,3,1,6,9,Weather Conditions
4e10133d,1/17/2023,2:00:00 AM,27.3869,88.8309,"Nathula Pass Road, Sikkim",Frost,Gravel,1,2,10,12,Distracted Driving
debfad09,1/17/2023,2:47:00 AM,11.2485,78.3386,"Kolli Hills Road, Tamil Nadu",Clear,Icy,4,1,6,10,Drunk Driving
e44645cc,1/17/2023,7:49:00 AM,31.5267,78.1523,"Kinnaur Road, Himachal Pradesh",Storm,Frosty,1,5,8,13,Distracted Driving
ffb5e456,1/17/2023,8:06:00 AM,10.0889,77.0595,"Munnar Road, Kerala",Clear,Icy,3,5,8,8,Distracted Driving
3efc0e1c,1/17/2023,8:14:00 AM,34.2787,77.6046,"Khardung La Pass, Ladakh",Storm,Wet,1,1,14,14,Distracted Driving
2882fcfa,1/17/2023,1:20:00 PM,27.3869,88.8309,"Nathula Pass Road, Sikkim",Frost,Dry,4,0,10,12,Mechanical Failure
3c3e4300,1/17/2023,3:09:00 PM,10.3269,76.9541,"Valparai Ghat Road, Tamil Nadu",Clear,Under Construction,3,9,7,7,Reckless Driving
8a2c420c,1/17/2023,4:20:00 PM,31.5267,78.1523,"Kinnaur Road, Himachal Pradesh",Hail,Frosty,5,4,8,13,Mechanical Failure
96a34f00,1/17/2023,5:38:00 PM,11.2485,78.3386,"Kolli Hills Road, Tamil Nadu",Frost,Gravel,1,10,6,10,Drunk Driving
d7f56943,1/17/2023,5:44:00 PM,10.0889,77.0595,"Munnar Road, Kerala",Rain,Icy,2,4,8,8,Weather Conditions
5d5443c1,1/17/2023,6:49:00 PM,32.3643,77.2422,"Rohtang Pass, Himachal Pradesh",Hail,Icy,3,9,12,12,Distracted Driving
2d28dfbe,1/18/2023,6:53:00 AM,33.2068,78.2974,"Gata Loops, Himachal Pradesh",Fog,Dry,4,7,7,10,Distracted Driving
d7b5cfd9,1/18/2023,7:17:00 AM,34.2787,77.6046,"Khardung La Pass, Ladakh",Rain,Wet,3,7,14,14,Drunk Driving
293d01ba,1/18/2023,8:13:00 AM,34.2704,75.4657,"Zoji La Pass, Jammu & Kashmir",Fog,Wet,1,7,10,11,Distracted Driving
a97869ee,1/18/2023,11:20:00 AM,11.2485,78.3386,"Kolli Hills Road, Tamil Nadu",Storm,Frosty,3,5,6,10,Mechanical Failure
528d3f7d,1/18/2023,12:06:00 PM,31.5267,78.1523,"Kinnaur Road, Himachal Pradesh",Rain,Gravel,3,0,8,13,Mechanical Failure
8e656386,1/18/2023,6:28:00 PM,31.5267,78.1523,"Kinnaur Road, Himachal Pradesh",Storm,Dry,2,7,8,13,Distracted Driving
eda89dc9,1/18/2023,8:01:00 PM,11.4637,76.7028,"Kallati Ghat Road, Tamil Nadu",Storm,Gravel,4,0,6,9,Speeding
2fdc8882,1/18/2023,10:35:00 PM,27.3869,88.8309,"Nathula Pass Road, Sikkim",Rain,Dry,2,7,10,12,Reckless Driving
4bc397c7,1/18/2023,11:02:00 PM,33.2068,78.2974,"Gata Loops, Himachal Pradesh",Rain,Dry,5,10,7,10,Distracted Driving
c919fe83,1/18/2023,11:47:00 PM,11.2485,78.3386,"Kolli Hills Road, Tamil Nadu",Clear,Icy,3,6,6,10,Distracted Driving
154a9996,1/19/2023,12:34:00 AM,34.2704,75.4657,"Zoji La Pass, Jammu & Kashmir",Storm,Dry,4,4,10,11,Mechanical Failure
0cb5bb92,1/19/2023,1:30:00 AM,33.2068,78.2974,"Gata Loops, Himachal Pradesh",Rain,Icy,5,1,7,10,Speeding
64a8b309,1/19/2023,2:40:00 AM,27.3869,88.8309,"Nathula Pass Road, Sikkim",Rain,Gravel,5,5,10,12,Mechanical Failure
d5131103,1/19/2023,3:31:00 AM,10.0889,77.0595,"Munnar Road, Kerala",Fog,Dry,5,10,8,8,Mechanical Failure
ec2dd047,1/19/2023,4:13:00 AM,10.3269,76.9541,"Valparai Ghat Road, Tamil Nadu",Clear,Gravel,5,4,7,7,Weather Conditions
93ab2c4e,1/19/2023,5:56:00 AM,27.3869,88.8309,"Nathula Pass Road, Sikkim",Rain,Frosty,3,5,10,12,Mechanical Failure
7e6dbe1a,1/19/2023,6:10:00 AM,10.0889,77.0595,"Munnar Road, Kerala",Hail,Under Construction,5,4,8,8,Weather Conditions
07b7dcec,1/19/2023,11:58:00 AM,11.4637,76.7028,"Kallati Ghat Road, Tamil Nadu",Storm,Dry,2,6,6,9,Reckless Driving
19e2b29f,1/19/2023,12:29:00 PM,33.2068,78.2974,"Gata Loops, Himachal Pradesh",Rain,Gravel,3,5,7,10,Drunk Driving
98849e5e,1/19/2023,12:37:00 PM,31.5267,78.1523,"Kinnaur Road, Himachal Pradesh",Clear,Dry,5,2,8,13,Weather Conditions
e552b64f,1/19/2023,3:28:00 PM,33.2068,78.2974,"Gata Loops, Himachal Pradesh",Frost,Frosty,1,5,7,10,Reckless Driving
aacc2479,1/19/2023,5:29:00 PM,11.2485,78.3386,"Kolli Hills Road, Tamil Nadu",Frost,Under Construction,1,8,6,10,Mechanical Failure
0df7b83d,1/19/2023,6:33:00 PM,11.2485,78.3386,"Kolli Hills Road, Tamil Nadu",Clear,Frosty,3,4,6,10,Distracted Driving
d5d468d0,1/19/2023,7:02:00 PM,27.3869,88.8309,"Nathula Pass Road, Sikkim",Hail,Gravel,4,2,10,12,Distracted Driving
5c69fb90,1/19/2023,8:29:00 PM,33.2068,78.2974,"Gata Loops, Himachal Pradesh",Storm,Gravel,3,1,7,10,Speeding
8ef85f85,1/19/2023,10:43:00 PM,11.4637,76.7028,"Kallati Ghat Road, Tamil Nadu",Clear,Under Construction,2,0,6,9,Speeding
fc15d656,1/20/2023,1:00:00 AM,32.3643,77.2422,"Rohtang Pass, Himachal Pradesh",Hail,Frosty,5,8,12,12,Distracted Driving
b6b29c07,1/20/2023,1:20:00 AM,11.4637,76.7028,"Kallati Ghat Road, Tamil Nadu",Storm,Icy,4,9,6,9,Mechanical Failure
d3a70435,1/20/2023,2:20:00 AM,11.4637,76.7028,"Kallati Ghat Road, Tamil Nadu",Clear,Gravel,3,7,6,9,Speeding
6242a968,1/20/2023,3:35:00 AM,10.0889,77.0595,"Munnar Road, Kerala",Frost,Wet,3,9,8,8,Mechanical Failure
392b641d,1/20/2023,5:16:00 AM,33.2068,78.2974,"Gata Loops, Himachal Pradesh",Frost,Frosty,5,3,7,10,Mechanical Failure
31738949,1/20/2023,7:18:00 AM,34.2787,77.6046,"Khardung La Pass, Ladakh",Rain,Gravel,3,3,14,14,Distracted Driving
4198ce96,1/20/2023,7:47:00 AM,32.3643,77.2422,"Rohtang Pass, Himachal Pradesh",Rain,Wet,2,0,12,12,Weather Conditions
3ce87b02,1/20/2023,8:07:00 AM,11.2485,78.3386,"Kolli Hills Road, Tamil Nadu",Fog,Frosty,3,5,6,10,Mechanical Failure
58d97c0e,1/20/2023,12:09:00 PM,32.3643,77.2422,"Rohtang Pass, Himachal Pradesh",Frost,Frosty,3,10,12,12,Drunk Driving
c141cc4a,1/20/2023,2:02:00 PM,33.2068,78.2974,"Gata Loops, Himachal Pradesh",Hail,Dry,3,4,7,10,Weather Conditions
191b691d,1/20/2023,3:53:00 PM,34.2787,77.6046,"Khardung La Pass, Ladakh",Fog,Under Construction,4,9,14,14,Mechanical Failure
ebab37ee,1/20/2023,4:12:00 PM,11.4637,76.7028,"Kallati Ghat Road, Tamil Nadu",Frost,Frosty,2,8,6,9,Mechanical Failure
1bdb7446,1/20/2023,4:36:00 PM,10.0889,77.0595,"Munnar Road, Kerala",Rain,Icy,5,0,8,8,Drunk Driving
ec9d9404,1/20/2023,7:45:00 PM,32.3643,77.2422,"Rohtang Pass, Himachal Pradesh",Storm,Wet,5,1,12,12,Distracted Driving
90448a4d,1/20/2023,8:39:00 PM,10.3269,76.9541,"Valparai Ghat Road, Tamil Nadu",Storm,Icy,5,3,7,7,Speeding
d55af191,1/20/2023,10:47:00 PM,34.2704,75.4657,"Zoji La Pass, Jammu & Kashmir",Clear,Wet,1,2,10,11,Mechanical Failure
b1626c6e,1/21/2023,4:12:00 AM,10.3269,76.9541,"Valparai Ghat Road, Tamil Nadu",Hail,Gravel,2,9,7,7,Speeding
a3f4deeb,1/21/2023,6:04:00 AM,31.5267,78.1523,"Kinnaur Road, Himachal Pradesh",Frost,Wet,2,5,8,13,Distracted Driving
3838def0,1/21/2023,6:25:00 AM,10.0889,77.0595,"Munnar Road, Kerala",Hail,Dry,5,5,8,8,Distracted Driving
6e9535b5,1/21/2023,6:45:00 AM,34.2787,77.6046,"Khardung La Pass, Ladakh",Hail,Gravel,5,9,14,14,Weather Conditions
ee402257,1/21/2023,10:04:00 AM,32.3643,77.2422,"Rohtang Pass, Himachal Pradesh",Storm,Frosty,2,9,12,12,Mechanical Failure
6fdb27d9,1/21/2023,10:23:00 AM,10.0889,77.0595,"Munnar Road, Kerala",Rain,Icy,5,9,8,8,Drunk Driving
062d884c,1/21/2023,12:51:00 PM,32.3643,77.2422,"Rohtang Pass, Himachal Pradesh",Hail,Wet,1,3,12,12,Speeding
a2519608,1/21/2023,1:43:00 PM,31.5267,78.1523,"Kinnaur Road, Himachal Pradesh",Fog,Icy,5,5,8,13,Distracted Driving
58ad21a8,1/21/2023,2:33:00 PM,34.2787,77.6046,"Khardung La Pass, Ladakh",Storm,Wet,1,8,14,14,Drunk Driving
65e04b23,1/21/2023,4:37:00 PM,32.3643,77.2422,"Rohtang Pass, Himachal Pradesh",Rain,Icy,1,10,12,12,Speeding
e3e8ebe7,1/21/2023,8:00:00 PM,11.2485,78.3386,"Kolli Hills Road, Tamil Nadu",Storm,Gravel,1,9,6,10,Drunk Driving
514dd9ff,1/22/2023,1:21:00 AM,34.2787,77.6046,"Khardung La Pass, Ladakh",Fog,Frosty,2,2,14,14,Reckless Driving
53ca2a82,1/22/2023,4:28:00 AM,11.4637,76.7028,"Kallati Ghat Road, Tamil Nadu",Hail,Under Construction,2,10,6,9,Distracted Driving
ecec5012,1/22/2023,4:39:00 AM,11.4637,76.7028,"Kallati Ghat Road, Tamil Nadu",Rain,Wet,5,5,6,9,Drunk Driving
2180655c,1/22/2023,6:32:00 AM,32.3643,77.2422,"Rohtang Pass, Himachal Pradesh",Frost,Under Construction,2,4,12,12,Speeding
b8fa702c,1/22/2023,7:18:00 AM,11.4637,76.7028,"Kallati Ghat Road, Tamil Nadu",Frost,Wet,4,6,6,9,Speeding
9df381a4,1/22/2023,7:27:00 AM,10.3269,76.9541,"Valparai Ghat Road, Tamil Nadu",Fog,Under Construction,1,6,7,7,Speeding
07a19dbc,1/22/2023,8:11:00 AM,31.5267,78.1523,"Kinnaur Road, Himachal Pradesh",Fog,Frosty,1,4,8,13,Reckless Driving
0a285909,1/22/2023,8:53:00 AM,34.2787,77.6046,"Khardung La Pass, Ladakh",Clear,Frosty,5,3,14,14,Speeding
99f101f0,1/22/2023,9:44:00 AM,34.2787,77.6046,"Khardung La Pass, Ladakh",Fog,Under Construction,2,1,14,14,Speeding
efabcd9a,1/22/2023,1:47:00 PM,27.3869,88.8309,"Nathula Pass Road, Sikkim",Frost,Dry,3,3,10,12,Weather Conditions
b5609192,1/22/2023,8:59:00 PM,10.0889,77.0595,"Munnar Road, Kerala",Fog,Icy,4,9,8,8,Weather Conditions
8034b4fd,1/22/2023,9:52:00 PM,10.3269,76.9541,"Valparai Ghat Road, Tamil Nadu",Storm,Frosty,2,0,7,7,Reckless Driving
3307c0e3,1/23/2023,12:57:00 AM,10.3269,76.9541,"Valparai Ghat Road, Tamil Nadu",Storm,Gravel,2,4,7,7,Mechanical Failure
dd9e3809,1/23/2023,2:09:00 AM,11.4637,76.7028,"Kallati Ghat Road, Tamil Nadu",Rain,Under Construction,1,8,6,9,Distracted Driving
da930fb0,1/23/2023,2:51:00 AM,11.2485,78.3386,"Kolli Hills Road, Tamil Nadu",Rain,Gravel,4,0,6,10,Weather Conditions
7369ed6a,1/23/2023,3:28:00 AM,31.5267,78.1523,"Kinnaur Road, Himachal Pradesh",Fog,Frosty,5,6,8,13,Distracted Driving
6c10b259,1/23/2023,6:07:00 AM,31.5267,78.1523,"Kinnaur Road, Himachal Pradesh",Hail,Under Construction,3,4,8,13,Speeding
beb53937,1/23/2023,9:46:00 AM,10.3269,76.9541,"Valparai Ghat Road, Tamil Nadu",Frost,Gravel,3,3,7,7,Speeding
0915d8cc,1/23/2023,1:06:00 PM,34.2704,75.4657,"Zoji La Pass, Jammu & Kashmir",Fog,Under Construction,2,9,10,11,Mechanical Failure
f3f5fe1b,1/23/2023,5:15:00 PM,33.2068,78.2974,"Gata Loops, Himachal Pradesh",Storm,Wet,5,1,7,10,Mechanical Failure
9f54c63a,1/23/2023,5:47:00 PM,33.2068,78.2974,"Gata Loops, Himachal Pradesh",Clear,Wet,2,8,7,10,Distracted Driving
c20375ab,1/23/2023,6:07:00 PM,34.2704,75.4657,"Zoji La Pass, Jammu & Kashmir",Frost,Gravel,4,4,10,11,Drunk Driving
aeadfb28,1/23/2023,6:36:00 PM,11.2485,78.3386,"Kolli Hills Road, Tamil Nadu",Hail,Gravel,5,7,6,10,Distracted Driving
e42e3a94,1/23/2023,7:33:00 PM,27.3869,88.8309,"Nathula Pass Road, Sikkim",Hail,Wet,1,2,10,12,Speeding
647aa0b7,1/23/2023,9:03:00 PM,11.2485,78.3386,"Kolli Hills Road, Tamil Nadu",Frost,Frosty,3,3,6,10,Weather Conditions
9529b4ed,1/24/2023,2:32:00 AM,34.2787,77.6046,"Khardung La Pass, Ladakh",Hail,Icy,2,4,14,14,Weather Conditions
eff3e976,1/24/2023,3:19:00 AM,10.0889,77.0595,"Munnar Road, Kerala",Frost,Gravel,2,7,8,8,Distracted Driving
ab3a974a,1/24/2023,4:48:00 AM,33.2068,78.2974,"Gata Loops, Himachal Pradesh",Fog,Wet,1,4,7,10,Distracted Driving
1c8b792a,1/24/2023,7:35:00 AM,32.3643,77.2422,"Rohtang Pass, Himachal Pradesh",Clear,Frosty,3,2,12,12,Weather Conditions
044026ce,1/24/2023,9:13:00 AM,33.2068,78.2974,"Gata Loops, Himachal Pradesh",Frost,Under Construction,3,8,7,10,Weather Conditions
1c37a94e,1/24/2023,9:59:00 AM,11.4637,76.7028,"Kallati Ghat Road, Tamil Nadu",Rain,Icy,5,10,6,9,Speeding
39fd0229,1/24/2023,10:30:00 AM,10.0889,77.0595,"Munnar Road, Kerala",Frost,Under Construction,4,7,8,8,Reckless Driving
772149ce,1/24/2023,3:19:00 PM,32.3643,77.2422,"Rohtang Pass, Himachal Pradesh",Storm,Under Construction,2,8,12,12,Distracted Driving
d1d1cd3f,1/24/2023,4:54:00 PM,34.2787,77.6046,"Khardung La Pass, Ladakh",Hail,Gravel,2,9,14,14,Drunk Driving
79131503,1/24/2023,6:33:00 PM,10.3269,76.9541,"Valparai Ghat Road, Tamil Nadu",Rain,Icy,2,10,7,7,Drunk Driving
a1b27528,1/24/2023,7:59:00 PM,11.4637,76.7028,"Kallati Ghat Road, Tamil Nadu",Storm,Frosty,2,10,6,9,Distracted Driving
d6954d7e,1/24/2023,8:31:00 PM,31.5267,78.1523,"Kinnaur Road, Himachal Pradesh",Clear,Under Construction,3,4,8,13,Weather Conditions
99f0eab9,1/25/2023,2:56:00 AM,10.0889,77.0595,"Munnar Road, Kerala",Fog,Icy,5,0,8,8,Distracted Driving
7efd7623,1/25/2023,4:58:00 AM,11.4637,76.7028,"Kallati Ghat Road, Tamil Nadu",Rain,Gravel,4,3,6,9,Reckless Driving
cee21d87,1/25/2023,5:35:00 AM,27.3869,88.8309,"Nathula Pass Road, Sikkim",Frost,Gravel,4,8,10,12,Drunk Driving
96c21ccf,1/25/2023,7:37:00 AM,10.3269,76.9541,"Valparai Ghat Road, Tamil Nadu",Rain,Dry,2,2,7,7,Weather Conditions
1511d1d0,1/25/2023,10:01:00 AM,33.2068,78.2974,"Gata Loops, Himachal Pradesh",Frost,Under Construction,2,2,7,10,Speeding
a4ba3946,1/25/2023,12:30:00 PM,11.2485,78.3386,"Kolli Hills Road, Tamil Nadu",Hail,Wet,2,6,6,10,Drunk Driving
fa3303bd,1/25/2023,1:46:00 PM,31.5267,78.1523,"Kinnaur Road, Himachal Pradesh",Frost,Dry,1,2,8,13,Drunk Driving
602716f0,1/25/2023,4:26:00 PM,34.2787,77.6046,"Khardung La Pass, Ladakh",Frost,Frosty,2,4,14,14,Distracted Driving
091ab239,1/25/2023,5:06:00 PM,33.2068,78.2974,"Gata Loops, Himachal Pradesh",Clear,Gravel,3,0,7,10,Reckless Driving
7a768c35,1/25/2023,5:57:00 PM,34.2704,75.4657,"Zoji La Pass, Jammu & Kashmir",Frost,Gravel,3,3,10,11,Reckless Driving
a8f30836,1/25/2023,6:33:00 PM,34.2704,75.4657,"Zoji La Pass, Jammu & Kashmir",Clear,Icy,4,5,10,11,Drunk Driving
472e60d0,1/25/2023,10:44:00 PM,27.3869,88.8309,"Nathula Pass Road, Sikkim",Frost,Dry,1,9,10,12,Distracted Driving
985c9982,1/26/2023,8:38:00 AM,11.2485,78.3386,"Kolli Hills Road, Tamil Nadu",Clear,Dry,2,3,6,10,Weather Conditions
e73d3a63,1/26/2023,9:06:00 AM,11.2485,78.3386,"Kolli Hills Road, Tamil Nadu",Rain,Wet,4,4,6,10,Reckless Driving
377a8fc8,1/26/2023,9:34:00 AM,33.2068,78.2974,"Gata Loops, Himachal Pradesh",Storm,Frosty,3,5,7,10,Reckless Driving
7b73d315,1/26/2023,10:10:00 AM,10.3269,76.9541,"Valparai Ghat Road, Tamil Nadu",Fog,Gravel,4,1,7,7,Reckless Driving
1537b5cc,1/26/2023,11:29:00 AM,33.2068,78.2974,"Gata Loops, Himachal Pradesh",Hail,Under Construction,5,2,7,10,Mechanical Failure
4df84c6f,1/26/2023,11:42:00 AM,34.2787,77.6046,"Khardung La Pass, Ladakh",Clear,Wet,4,10,14,14,Speeding
7496d02f,1/26/2023,2:33:00 PM,11.2485,78.3386,"Kolli Hills Road, Tamil Nadu",Storm,Dry,1,2,6,10,Mechanical Failure
5cde572d,1/26/2023,5:56:00 PM,10.0889,77.0595,"Munnar Road, Kerala",Frost,Icy,3,5,8,8,Reckless Driving
9667ddb9,1/26/2023,7:12:00 PM,32.3643,77.2422,"Rohtang Pass, Himachal Pradesh",Hail,Gravel,1,1,12,12,Distracted Driving
5dce25b9,1/26/2023,8:17:00 PM,34.2787,77.6046,"Khardung La Pass, Ladakh",Fog,Wet,4,0,14,14,Distracted Driving
3ce2300b,1/26/2023,9:22:00 PM,11.4637,76.7028,"Kallati Ghat Road, Tamil Nadu",Storm,Dry,2,6,6,9,Speeding
eaefd4b8,1/26/2023,11:03:00 PM,34.2704,75.4657,"Zoji La Pass, Jammu & Kashmir",Hail,Gravel,2,6,10,11,Distracted Driving
97972ef5,1/27/2023,1:41:00 AM,10.3269,76.9541,"Valparai Ghat Road, Tamil Nadu",Fog,Icy,3,8,7,7,Mechanical Failure
65f5b82c,1/27/2023,2:01:00 AM,34.2704,75.4657,"Zoji La Pass, Jammu & Kashmir",Hail,Under Construction,1,5,10,11,Mechanical Failure
963924f6,1/27/2023,3:28:00 AM,34.2704,75.4657,"Zoji La Pass, Jammu & Kashmir",Hail,Gravel,2,8,10,11,Distracted Driving
2b8a4b8d,1/27/2023,5:32:00 AM,32.3643,77.2422,"Rohtang Pass, Himachal Pradesh",Rain,Dry,5,1,12,12,Weather Conditions
bec3945a,1/27/2023,7:11:00 AM,33.2068,78.2974,"Gata Loops, Himachal Pradesh",Fog,Dry,2,8,7,10,Speeding
03a0cbd6,1/27/2023,8:38:00 AM,34.2787,77.6046,"Khardung La Pass, Ladakh",Clear,Frosty,5,2,14,14,Distracted Driving
f54e663b,1/27/2023,10:05:00 AM,34.2787,77.6046,"Khardung La Pass, Ladakh",Frost,Gravel,4,0,14,14,Reckless Driving
cb62421b,1/27/2023,1:47:00 PM,34.2704,75.4657,"Zoji La Pass, Jammu & Kashmir",Frost,Gravel,2,1,10,11,Speeding
6ff0bdde,1/27/2023,2:06:00 PM,34.2787,77.6046,"Khardung La Pass, Ladakh",Hail,Dry,3,4,14,14,Reckless Driving
9dc9d0f6,1/27/2023,3:09:00 PM,11.2485,78.3386,"Kolli Hills Road, Tamil Nadu",Rain,Dry,5,9,6,10,Reckless Driving
d213278d,1/27/2023,3:38:00 PM,27.3869,88.8309,"Nathula Pass Road, Sikkim",Frost,Under Construction,2,10,10,12,Drunk Driving
8425527,1/27/2023,5:54:00 PM,34.2787,77.6046,"Khardung La Pass, Ladakh",Rain,Under Construction,1,9,14,14,Distracted Driving
0d348be4,1/27/2023,8:15:00 PM,33.2068,78.2974,"Gata Loops, Himachal Pradesh",Fog,Under Construction,1,8,7,10,Weather Conditions
15c1c90b,1/28/2023,1:39:00 AM,10.3269,76.9541,"Valparai Ghat Road, Tamil Nadu",Storm,Gravel,3,7,7,7,Distracted Driving
